name,lat,lng,type,state,district,code
Kankather,28.8026668,78.181597,train_station,,,KHE
Simbhauli,28.7646872,77.9832369,train_station,,,SMBL
Pingli,19.2180366,76.8583169,train_station,,,PIZ
Haidarnagar,24.497244,83.9501488,train_station,,,HDN
Pipri Dih,25.8677989,83.4890497,train_station,,,PPH
Tharsa,21.2563431,79.4147925,train_station,,,TAR
Chacher,21.2418625,79.3553585,train_station,,,CHCR
Darekasa,21.2707992,80.5806017,train_station,,,DKS
Salekasa,21.3014146,80.493246,train_station,,,SKS
Gondia Junction,21.4611517,80.1931894,train_station,,,G
Amgaon,21.3614774,80.3741384,train_station,,,AGN
Gudma,21.4145294,80.2889496,train_station,,,GDM
Hirdamali,21.3430313,80.1976794,train_station,,,HDM
Gangajhari,21.4429196,80.0588134,train_station,,,GJ
Koka,21.2591455,79.7115532,train_station,,,KOKA
Kachewani,21.4299404,79.981327,train_station,,,KWN
Tirora,21.4140125,79.9166108,train_station,,,TRO
Mundikota,21.3730178,79.835152,train_station,,,MNU
Bakal,21.1241261,80.9420965,train_station,,,BAKL
Dongargarh,21.1851921,80.7612115,train_station,,,DGG
Paniajob,21.1838413,80.6940708,train_station,,,PJB
Bortalao,21.2181057,80.6261194,train_station,,,BTL
Musra,21.1539631,80.8783518,train_station,,,MUA
Jatkanhar,21.1792347,80.8217651,train_station,,,JTR
Lalawadi,21.93098,78.1904429,train_station,,,LLD
Jambara,21.9428941,78.2515749,train_station,,,JMV
Barchi Road,21.9525499,78.3120223,train_station,,,BCRD
Bordhai,21.9976242,78.3485316,train_station,,,BXY
Barelipar,22.0522454,78.4085267,train_station,,,BQM
Nawegaon,22.0880946,78.4372727,train_station,,,NVG
Markadhana,22.1111315,78.502774,train_station,,,MKDN
Palachauri,22.2006745,78.6660535,train_station,,,PCLI
Iklehra,22.2079607,78.7088841,train_station,,,IKR
Parasia,22.1933175,78.7640139,train_station,,,PUX
Khirsadoh,22.1764703,78.7734325,train_station,,,KUX
Gangiwara,22.095824,78.8476744,train_station,,,GNW
Rasmara,21.2047879,81.218363,train_station,,,RSM
Murhipar,21.1832482,81.1490182,train_station,,,MUP
Parmalkasa,21.1406589,81.0994431,train_station,,,PMS
Sarona,21.2531985,81.5738954,train_station,,,SZB
Mandhar,21.3376302,81.704706,train_station,,,MDH
Urkura,21.2972936,81.650941,train_station,,,URK
Silyari,21.4260915,81.7554465,train_station,,,SLH
Chakarbhata,22.0027016,82.1114152,train_station,,,CHBT
Belha,21.9611133,82.0766837,train_station,,,BYL
Dagori,21.9057504,82.0693241,train_station,,,DGS
Dadhapara,22.0280074,82.1232987,train_station,,,DPH
Gatora,22.0532404,82.2275735,train_station,,,GTW
Jharadih,22.0004143,83.049222,train_station,,,JDI
Madwarani,22.16595,82.7117032,train_station,,,MWRN
Kothari Road,22.1295291,82.6958829,train_station,,,KTHD
Hemagir,21.8761448,83.7428037,train_station,,,HGR
Daghora,21.8571379,83.6790811,train_station,,,DAO
Kotarlia,21.8836704,83.4830201,train_station,,,KRL
Dhutra,21.8970319,84.0912491,train_station,,,DTV
Piska,23.3298544,85.2063225,train_station,,,PIS
Sonakhan,22.1663107,84.5200627,train_station,,,SXN
Sogra,22.1524638,84.4603076,train_station,,,SOGR
Tangarmunda,22.0934781,84.3591503,train_station,,,TGM
Dharuadihi,21.9947446,84.2233264,train_station,,,DIH
Bagdihi,21.9512688,84.1868406,train_station,,,BEH
Kuarmunda,22.3047011,84.7797936,train_station,,,KRMD
Kansbahal,22.2122835,84.6675807,train_station,,,KXN
Kalunga,22.2220668,84.7339761,train_station,,,KLG
Deojhar,22.0819366,85.4772913,train_station,,,DJHR
Jamkundia,22.1144352,85.5229184,train_station,,,JKDA
Noamundi,22.1519309,85.5218455,train_station,,,NOMD
Gaganaposh,21.9282866,85.0454128,train_station,,,GAX
Baghora,24.1362553,78.2604655,train_station,,,BJQ
Sumreri,24.0079176,78.3990955,train_station,,,SMRR
Jeruakhera,23.9730743,78.4801561,train_station,,,JRK
Isarwara,23.9268136,78.5484064,train_station,,,ISH
Nariaoli,23.8960337,78.6045358,train_station,,,NOI
Ratona,23.8351437,78.6848223,train_station,,,RTZ
Lidhora Khurd,23.8521819,78.8761182,train_station,,,LDA
Girwar,23.8328384,78.9717479,train_station,,,GW
Dangidahar,23.8689625,79.0182276,train_station,,,DGD
Ganeshganj,23.8954962,79.0732516,train_station,,,GAJ
Patharia,23.9056806,79.1923956,train_station,,,PHA
Aslana,23.8600776,79.3195701,train_station,,,ANA
Karhiya Bhadoli,23.8583366,79.5049771,train_station,,,KYX
Bandakpur,23.8480944,79.5754335,train_station,,,BNU
Ghatera,23.8297833,79.673612,train_station,,,GEA
Golapatti,23.7979364,79.7455548,train_station,,,GTY
Ratangaon,23.8366822,79.902137,train_station,,,RTGN
Gadchandur,19.7396744,79.1752205,train_station,,,GDCR
Harri,22.8273099,81.882391,train_station,,,HRB
Sarbahara,22.7102387,81.9105381,train_station,,,SBRA
Khodri,22.6655365,81.9352037,train_station,,,KOI
Bhanwar Tonk,22.6083135,81.8972075,train_station,,,BHTK
Khongsara,22.5512946,81.9347048,train_station,,,KGS
Tenganmada,22.5075864,81.9955534,train_station,,,TGQ
Ghutku,22.1665362,82.0860431,train_station,,,GTK
Chhulha,23.1026951,81.7407677,train_station,,,CLF
Jaithari,23.0449154,81.7967319,train_station,,,JTI
Nigaura,22.9886493,81.8674511,train_station,,,NIQ
Venkatnagar,22.9236,81.8722147,train_station,,,VKR
Karkeli,23.4607072,80.9210873,train_station,,,KKI
Nowrozabad,23.3952766,80.979495,train_station,,,NRZB
Ghunghuti,23.3436694,81.1859339,train_station,,,GGT
Badhwabara,23.2946437,81.2868547,train_station,,,BDWA
Singhpur,23.2542449,81.4079779,train_station,,,SNGP
Chhada,23.2325523,81.4797056,train_station,,,CHDX
Lorha,23.5811172,80.751695,train_station,,,LOA
Chandia Road,23.6460426,80.7014036,train_station,,,CHD
New Katni Junction,23.8044778,80.4294223,train_station,,,NKJ
Katangi Khurd,23.7763516,80.484885,train_station,,,KTKD
Vilayatkalan Road,23.701412,80.6364861,train_station,,,VYK
Rupaund,23.7303696,80.5764824,train_station,,,RPD
Lakhakhera,23.7607336,80.5643555,train_station,,,LEK
Bakhleta,23.8754273,80.0643065,train_station,,,BQQ
Rithi,23.9046544,80.1405496,train_station,,,REI
Patohan,23.9138843,80.1992535,train_station,,,PTHD
Bhadanpur,24.1667042,80.6779396,train_station,,,BUU
Pakaria Road,24.0476642,80.501048,train_station,,,PKRD
Patwara,23.9138274,80.4137152,train_station,,,PTWA
Baghai Road,24.5508023,81.0516679,train_station,,,BGHI
Turki,24.5478746,81.1378903,train_station,,,TZR
Sakariya,24.6040647,80.9060079,train_station,,,SKAR
Kaima,24.6110538,80.8454651,train_station,,,KMA
Vijay Sota,23.9794374,81.0905412,train_station,,,VST
Chhataini,23.9943393,81.2774563,train_station,,,CTJ
Beohari,24.0005338,81.3800132,train_station,,,BEHR
Duvri Kalan,23.9928102,81.5293103,train_station,,,BARD
Kanchanpur Road,24.040791,81.6425961,train_station,,,KNC
Joba,24.0899488,81.7027259,train_station,,,JOBA
Marwasgram,24.0970789,81.7756336,train_station,,,MWJ
Shankarpur Bhadaura,24.1038463,81.8692911,train_station,,,SKBR
Salhana,23.8054747,80.6389643,train_station,,,SLHA
Pipariya Kalan,23.855429,80.729856,train_station,,,PWK
Khanna Banjari,23.8967263,80.8225429,train_station,,,KHBJ
Bargawan,24.1972261,82.4563944,train_station,,,BRGW
Deoragram,24.1098103,82.3592234,train_station,,,DRGM
Gajara Bahara,24.0530969,82.2941583,train_station,,,GAJB
Sareigram,24.0324868,82.1950078,train_station,,,SGAM
Sursaraighat Jhara,24.0266808,82.1083617,train_station,,,SSGJ
Bharsendi,24.053768,82.0161903,train_station,,,BSDL
Phaphrakund,24.4173765,82.9326367,train_station,,,PPKD
Magardaha,24.3868146,82.8930581,train_station,,,MWF
Khuldil Road,24.3618897,82.8562474,train_station,,,KDRD
Mirchadhuri,24.2924836,82.7942026,train_station,,,MCQ
Churki,24.2373286,82.6917636,train_station,,,CHRK
Barah Maufi,25.0428956,81.0207045,train_station,,,MQF
Majhagawan,24.9138307,80.8118892,train_station,,,MJG
Chitahra,24.871131,80.8383948,train_station,,,CTHR
Khutaha,24.8074848,80.8609146,train_station,,,KTHA
Jaitwar,24.7406635,80.863688,train_station,,,JTW
Hati,24.6881125,80.8426917,train_station,,,HATI
Sagma,24.627191,80.8287764,train_station,,,SAGM
Dingwai,25.4180692,80.4129366,train_station,,,DWI
Khurhand,25.3653583,80.4788064,train_station,,,KHU
Khoh,25.2100893,80.9766124,train_station,,,KHOH
Bahilpurwa,25.1352662,80.997718,train_station,,,BIP
Lohgara,25.2229955,81.6781515,train_station,,,LOG
Panhai,25.082747,81.2046558,train_station,,,PNHI
Mataundh,25.4196136,80.1513147,train_station,,,MTH
Kabrai,25.3852522,80.0387853,train_station,,,KBR
Maharaja Chhatrasal Station Chhatarpur,24.8780371,79.6151277,train_station,,,MCSC
Basari,24.8135796,79.702878,train_station,,,BSRI
Rajnagar K,24.9038663,79.8774505,train_station,,,RJAK
Birari,24.7309483,78.5072172,train_station,,,BRRI
Udaipura,24.7754936,78.6530113,train_station,,,UDPR
Mawai,24.7902703,78.924467,train_station,,,MWAI
Sarkanpur,24.8232027,79.0639647,train_station,,,SKNP
Khargapur,24.846137,79.1845286,train_station,,,KHGP
Tila,24.8357791,79.2860126,train_station,,,TILA
Rampura,24.8445793,79.3515229,train_station,,,RAPU
Ishanagar,24.8539561,79.3932746,train_station,,,ISHN
Hamirpur Road,26.0161792,80.1903462,train_station,,,HAR
Dapsaura,25.9598767,80.2120681,train_station,,,DPSR
Yamuna South Bank,25.9025307,80.2269316,train_station,,,JSB
Ingohta,25.7581572,80.1269527,train_station,,,IGTA
Ragaul,25.6862425,80.1290631,train_station,,,RGU
Akona,25.5819014,80.1470983,train_station,,,AKW
Chaunrah,26.1654202,79.7824162,train_station,,,CNH
Malasa,26.2870423,79.9047661,train_station,,,MLS
Tilaunchi,26.3326092,80.0069946,train_station,,,TLNH
Paman,26.3599869,80.0805795,train_station,,,PMN
Binaur,26.3951941,80.1621254,train_station,,,BNAR
Rasulpur Gogumau,26.3797332,80.1256423,train_station,,,RPGU
Sirhi Itara,26.3673103,80.2156186,train_station,,,SIRA
Dohru,26.0906559,80.1754052,train_station,,,DXU
Nandkhas,25.6622619,78.8737571,train_station,,,NDK
Parauna,25.866696,79.1260028,train_station,,,PRN
Bhua,25.944481,79.3499458,train_station,,,BHUA
Usargaon,26.0779757,79.6738816,train_station,,,URG
Hardua,23.9138491,80.2871618,train_station,,,HDU
Majhgawan Phatak,23.8736173,80.3505897,train_station,,,MJGP
Baihatola,23.2293752,82.0505708,train_station,,,BATL
Harrad,23.1612735,81.9039881,train_station,,,HRV
Dhurwasin,23.1293445,81.8461597,train_station,,,DRSN
Mauhari,23.1189104,81.7698294,train_station,,,MZH
Udalkachar,23.2897066,82.2657376,train_station,,,UKR
Paradol,23.1867994,82.2647345,train_station,,,PRDL
Boridand Junction,23.2672953,82.1778578,train_station,,,BRND
Baikunthpur Rd,23.3167696,82.5292861,train_station,,,BRH
Nagar,23.3136068,82.4523067,train_station,,,NGE
Mahadevkhedi,24.2365077,78.1946924,train_station,,,MDVK
Kamalpurgram,23.1710584,83.07091,train_station,,,KLPG
Dhansiri,25.8114142,93.6021705,train_station,,,DSR
Semarkhedi,24.2805201,78.1817198,train_station,,,SRKI
Mungaoli,24.4023238,78.1118902,train_station,,,MNV
Guneru Bamori,24.4620946,78.0630059,train_station,,,GVB
Piprai Gaon,24.5041141,77.9645541,train_station,,,PIA
Rahatwas,24.5184447,77.8801503,train_station,,,RTWS
Hinotia Pipalkhera,24.5312998,77.7996519,train_station,,,HPKA
Ratikheda,24.5963749,77.659544,train_station,,,RIKA
Shahdora Gaon,24.6310991,77.5884011,train_station,,,SHDR
Pilighat,24.6576819,77.5058534,train_station,,,PIGT
Pagara,24.6561739,77.4437081,train_station,,,PGA
Maban,24.6423216,77.3749371,train_station,,,MABN
Bisra,22.2478236,84.9978404,train_station,,,BZR
Manoharpur,22.3739741,85.1978006,train_station,,,MOU
Bhalulata,22.2664242,85.0606535,train_station,,,BUL
Lamsakhang,25.7958728,93.0472389,train_station,,,LKG
Mahali Marup,22.7574578,85.8798436,train_station,,,MMV
Barabambo,22.7013297,85.7282764,train_station,,,BRM
Lotapahar,22.6175962,85.5664442,train_station,,,LPH
Goilkera,22.5055842,85.3807908,train_station,,,GOL
Hathikali,25.6401191,93.1015107,train_station,,,HTL
Raghogarh,24.462893,77.1604574,train_station,,,RGG
Ramri,24.2456298,77.0525356,train_station,,,RMQ
Pench,24.0494196,76.9333407,train_station,,,PCG
Sinduriya Kachari,24.0215818,76.9262925,train_station,,,SFZ
Kachnaria,23.8770557,76.8696355,train_station,,,KNRA
Sunera Pirkheri,23.4756209,76.3640363,train_station,,,SFF
Taravata,24.7369982,77.379208,train_station,,,TRWT
Bhadora Jagir,24.78809,77.4125251,train_station,,,BDJR
Miyana,24.8571692,77.4733817,train_station,,,MINA
Rayser Jagir,24.8868241,77.5133707,train_station,,,RSJ
Lukwasa,25.106169,77.5909452,train_station,,,LWS
Rayshree,25.3575805,77.58811,train_station,,,RSRI
Indergarh,25.7779265,77.738618,train_station,,,IDGH
Naogaon,26.1397049,78.1390648,train_station,,,NGON
Magarpur,25.3223548,78.8594366,train_station,,,MGRR
Teharka,25.294161,78.9318508,train_station,,,TKA
Rora,25.292866,79.2229899,train_station,,,RORA
Kathara Road,26.3099052,80.2285769,train_station,,,KTRR
Mustara,25.4909465,78.603166,train_station,,,MSV
Milaoli,26.3002868,78.1199773,train_station,,,MIAL
Ambkeshwar,26.3660126,77.9725868,train_station,,,ABE
Thara,26.3563139,77.8509084,train_station,,,THR
Bhatpura,26.3274272,77.6762749,train_station,,,BHAT
Kaimarakalan,26.170662,77.2037241,train_station,,,KAKN
Sillipur,26.0820316,77.0371546,train_station,,,SPRA
Seroni Road,25.9462338,76.8857865,train_station,,,SEX
Durgapuri,25.8450396,76.7946527,train_station,,,DURP
Bhadroli,26.3011551,78.1809189,train_station,,,BBY
Rithaura Kalan,26.3845616,78.2336426,train_station,,,RAKL
Rayatpura,26.4391509,78.3374634,train_station,,,RYT
Ashokhar,26.5463752,78.6058884,train_station,,,AXK
Dhaulpur Jn. (NG),26.6971283,77.9054625,train_station,,,DHOA
Khalilpur,28.2753229,76.6783583,train_station,,,KIP
Nurpura,26.7106275,77.8424257,train_station,,,NPH
Garhi Sandra,26.6692279,77.7458119,train_station,,,GIS
Soorothee,26.6564913,77.6963748,train_station,,,SRTE
Angai,26.6044416,77.4629268,train_station,,,AGE
Kankret,26.5718928,77.4376284,train_station,,,KAS
Bagthar,26.7962041,77.5223024,train_station,,,BFG
Karaundhana,27.0407894,78.0246119,train_station,,,KRDN
Dhimsiri,27.0295336,78.2003406,train_station,,,DMSR
Bhadrauli,26.8942471,78.4821402,train_station,,,BDRI
Batesar,26.9079592,78.5588632,train_station,,,BASR
Jaitpur Kalan,26.8349424,78.7105298,train_station,,,JTKN
Man Singh Ka Pura,26.8089868,78.77731,train_station,,,MGKP
Jaitpura,26.7493271,78.8883956,train_station,,,JATP
Manikpura,26.9366134,78.3904286,train_station,,,MAKP
Bharpura Pahleza Ghat Junction,25.6996142,85.1352099,train_station,,,BPGJ
Mora,27.511444,77.5820005,train_station,,,MROA
Radhakund,27.5395058,77.521545,train_station,,,RAKD
Vehaj,27.4824519,77.3873573,train_station,,,BEHJ
Barsana,27.4418888,77.1467614,train_station,,,BARS
Jhareda,27.47525,77.0352196,train_station,,,JREA
Gazika,27.612697,76.6613138,train_station,,,GZKA
Tarur,20.0244059,74.6478899,train_station,,,
Rotegaon,19.9554395,74.7583238,train_station,,,
Kauwapur,27.5141949,82.2967064,train_station,,,KPE
Parsoda,19.9537923,74.875349,train_station,,,
Karanj Gaon,19.9496748,74.9247952,train_station,,,
Lasur,19.9263446,75.0118617,train_station,,,
Karmad,19.8728917,75.5379525,train_station,,,
Badnapur,19.8748116,75.7230536,train_station,,,
Sarwari,19.7619563,75.9434926,train_station,,,
Ranjani,19.6487415,76.1042332,train_station,,,
Paradgaon,19.6213915,76.1572551,train_station,,,
Partur,19.576485,76.2130772,train_station,,,
Usmanpur,19.5280482,76.2814782,train_station,,,
Satuna,19.4910539,76.3563606,train_station,,,
Dhengli Pimpalgaon,19.3935806,76.4976538,train_station,,,
Manwat Road,19.3587472,76.5349843,train_station,,,
Devalgaon Avchar,19.3199371,76.6117955,train_station,,,
Pergaon,19.2991026,76.6647216,train_station,,,
Saidabad,25.3793479,82.1217245,train_station,,,SDC
Ugrasenpur,25.5683673,82.1706989,train_station,,,URPR
Mungara Badshahpur,25.6529101,82.1908879,train_station,,,BSE
Mirkhal,19.2037892,76.9157481,train_station,,,MQL
Chudawa,19.1797966,77.1164523,train_station,,,CRU
Limbgaon,19.1762926,77.2049336,train_station,,,LBG
Sivungaon,19.1082684,77.5444986,train_station,,,SVN
Bolsa,19.001813,77.7035092,train_station,,,BLSA
Karkheli,18.9440184,77.7393411,train_station,,,KEK
Dharmabad,18.8884881,77.8494751,train_station,,,DAB
Samrala,18.9189683,77.7968552,train_station,,,SQE
Fakhrabad,18.8164116,77.9794605,train_station,,,FKB
Sirnapalli,18.4879741,78.2715212,train_station,,,SCP
Bhiknur,18.1640649,78.3986759,train_station,,,BKU
Parkham,27.287568,77.7155337,train_station,,,PRK
Jalesar Road,27.4466579,78.1703424,train_station,,,JLS
Bimbari,19.1641179,77.6316142,train_station,,,BMBE
நங்கநல்லூர் சாலை,12.9998798,80.1940099,train_station,,,SOT
மீனம்பாக்கம்,12.9876728,80.1764787,train_station,,,SME
சென்னை விமான நிலையம்,12.9808092,80.1642026,train_station,,,SAP
தேனாம்பேட்டை,13.0368003,80.2464194,train_station,,,STE
நந்தனம்,13.0317092,80.2411957,train_station,,,SCR
சைதாப்பேட்டை,13.0239952,80.2281244,train_station,,,SSA
சின்னமலை,13.0146634,80.2241669,train_station,,,SLM
கிண்டி,13.0092746,80.2130846,train_station,,,SGU
ஏ ஜி டி.எம்.எஸ்,13.0458852,80.2482846,train_station,,,SGM
Chennai Central,13.0817254,80.273916,train_station,,,SCC
Therban,19.2740365,77.6897885,train_station,,,TBU
Hadgaon Road,19.3326267,77.723276,train_station,,,HDGR
Bodhadi Bujrug,19.4958204,78.1947172,train_station,,,BHBK
Lingti,19.7965256,78.7521369,train_station,,,LNT
Mukutban,19.8066946,78.8579082,train_station,,,MKBN
Kayar,19.9066859,78.9073026,train_station,,,KAYR
Majri Junction,20.1393347,79.0429621,train_station,,,MJRI
Kamalajari,26.0907327,91.9462911,train_station,,,KMLJ
Rajur,20.106106,78.909803,train_station,,,RAJR
Shri Krishna Janam Asthan,27.5047537,77.671073,train_station,,,SKJS
Masani,27.5182953,77.6711358,train_station,,,MSE
Asaudah,28.7367594,76.8597082,train_station,,,ASE
Datewas,29.8909868,75.6205313,train_station,,,DTW
Narinderpura,29.9523947,75.4767608,train_station,,,NPX
Sadda Singh Wala,30.0273576,75.3244345,train_station,,,SSZ
Kotli Kalan,30.0408038,75.2974605,train_station,,,KTKL
Maisar Khana,30.0944686,75.1504569,train_station,,,MASK
Kotfateh,30.1231758,75.0826498,train_station,,,KTF
Kattar Singh Wala,30.1587353,74.9998644,train_station,,,KZW
Giani Zail Singh Sandhwan,30.6135619,74.8015529,train_station,,,GZS
Faridnagar,30.6705595,74.7694123,train_station,,,FNG
Pipli Pakhi Kalan,30.7313629,74.7331205,train_station,,,PKZ
Sarsadh,29.1849998,76.7325789,train_station,,,SRDH
Mohana,29.043042,76.8552662,train_station,,,MOHR
Faqarsar,30.1901895,74.5791637,train_station,,,FSR
Pakki,30.1631973,74.3467361,train_station,,,PKK
Bahawalbas,30.1466323,74.2763009,train_station,,,BFE
Kilanwali Punjab,30.1372887,74.115271,train_station,,,KLWL
Khatlabana,30.0085448,73.8487588,train_station,,,KTLN
Jajan Patti,27.3551641,77.5743999,train_station,,,JJA
Balangir Road,20.7065757,83.499284,train_station,,,BNRD
Chandikhole Road,20.7073982,86.1465668,train_station,,,CHDKA
Gurusar Sahnewala,30.1388226,74.8863441,train_station,,,GSW
Bagwali,30.0347677,74.7746082,train_station,,,BWB
Mandi Dabwali,29.9663089,74.7007433,train_station,,,MBY
Birang Khera,29.9122295,74.6356275,train_station,,,BMK
Manjuri Road,21.0116455,86.3199288,train_station,,,MZZ
Chhatna,23.304921,86.975021,train_station,,,CJN
Piperan,29.2642298,73.9284131,train_station,,,PIRN
Jamsar,28.2443547,73.3897479,train_station,,,JMS
Raibha,27.18132,77.8204429,train_station,,,RAI
Ellenabad,29.444108,74.6579499,train_station,,,ENB
Bhagwansar,29.3436122,73.862009,train_station,,,BNSR
Mohan Nagar,29.5081255,73.4670076,train_station,,,MNGR
Prithvirajpur,29.9594044,73.7133792,train_station,,,PRUR
Dihakho,25.4307228,93.1264767,train_station,,,DKE
Manderdisa,25.7196912,93.1275255,train_station,,,MYD
Khidrat,27.5543081,72.5959601,train_station,,,KDRT
Bari Sird,27.4397206,72.4389311,train_station,,,
Wander Jatana,30.564401,74.7399416,train_station,,,WDJ
Jhabelwali,30.5091244,74.5997901,train_station,,,JBW
Chargwan,30.5019107,74.5803976,train_station,,,CWN
Bhagsar,30.4520636,74.4017297,train_station,,,BSGR
Roranwala,30.4433689,74.2575228,train_station,,,RRW
Lakhewali,30.448299,74.3425318,train_station,,,LKW
Chak Pakhewala,30.4339799,74.1939603,train_station,,,CKA
Chak Banwala,30.4307747,74.1750847,train_station,,,CKLA
Khai Phemeki,30.9032293,74.5520948,train_station,,,KIQ
