name,lat,lng,type,state,district,phone
Rural Development Trust Hospital Blood Bank,14.6522626,77.6181239,blood_bank,Andhra Pradesh,ANANTAPUR,08559 244259
District Head Quarters Hospital Blood Bank.,13.2171968,79.0969987,blood_bank,Andhra Pradesh,CHITTOOR,
Government Hospital's Blood Bank,16.5873569,82.0084749,blood_bank,Andhra Pradesh,EAST GODAVARI,
Indian Red Cross Society Blood Bank- RCH-II,18.7711493,83.4243245,blood_bank,Andhra Pradesh,VIZIANAGARAM,08963 222088
Indian Red Cross Society Blood Bank - Hindupur,13.8325456,77.4922317,blood_bank,Andhra Pradesh,ANANTAPUR,08556 225900
Viswa Bharathi General Hospital's Blood Bank,15.7428078,77.880334,blood_bank,Andhra Pradesh,KURNOOL,08518 283964
Anjireddy Multi Specality Blood Bank,16.4786905,79.8935866,blood_bank,Andhra Pradesh,GUNTUR,08649 254567
Blood Bank,12.5251217,76.8992492,blood_bank,,,08232228840
MIMS blood bank,12.5250414,76.8993005,blood_bank,,,
Janani Voluntary Blood Bank,17.4689634,78.4783156,blood_bank,Telangana,Medchal Malkajgiri,040 65603222; 04042015222
Ayush Blood Bank,18.440943,79.131983,blood_bank,Telangana,Karimnagar,
Mother and child health's Blood Bank,19.1005105,78.3355174,blood_bank,Telangana,Nirmal,
Jeevan Voluntary Blood Bank,18.00304,79.56986,blood_bank,Telangana,Warangal Urban,
"Kakatiya Voluntary, Blood Bank (A Unit of Life Care Medical and Educatiol Society)",18.0030865,79.5797586,blood_bank,Telangana,Warangal (Urban),
Red Cross Society,16.7507707,77.9938096,blood_bank,Telangana,Mahabubnagar,
Annai Medical College and Hospital's Blood Bank,12.9708398,79.9763516,blood_bank,Tamil Nadu,KANCHIPURAM,4427162100
"Government Head quarters Hospital Blood Bank, Kanchipuram",12.8330351,79.7102791,blood_bank,Tamil Nadu,KANCHIPURAM,04427222307; 044272223308
Government Aringnar Anna Memorial Cancer Hospital Blood Bank,12.8699069,79.7159949,blood_bank,Tamil Nadu,KANCHIPURAM,04427264244; 04427264246
Suburban Hi-tech Blood Bank,19.1836973,72.8492032,blood_bank,Maharashtra,MUMBAI,02228714060; 02228714070
Meenakshi Medical College Hospital and Research Institute Blood Bank,12.8726917,79.7240871,blood_bank,Tamil Nadu,KANCHIPURAM,04427264096; 04427261339
Rajah Muthiah Medical College and Hospital Blood Bank,11.3970844,79.7184089,blood_bank,Tamil Nadu,CUDDALORE,04144238147; Extn28
Kamaraj Government Hospital Blood Bank,11.3942868,79.6992244,blood_bank,Tamil Nadu,CUDDALORE,4144223099
"Government Hospital Blood Bank, Mayiladuthurai",11.1035114,79.6465766,blood_bank,Tamil Nadu,NAGAPATTINAM,4364223451
Vinayaka Missions Medical College and Hospital Blood Bank,10.9533897,79.8502931,blood_bank,Puducherry,Puducherry,04368263255; 04368263277; 04368263255
Karaikal Government General Hospital Blood Bank,10.9175016,79.836579,blood_bank,Puducherry,KARAIKAL,04368222450; 227752
"Government Head Quarters Hospital Blood Bank, Nagapattinam",10.772611,79.8439631,blood_bank,Tamil Nadu,NAGAPATTINAM,4365248600
"Government Medical College and Hospital Blood Bank, Thiruvarur",10.77596,79.6024328,blood_bank,Tamil Nadu,THIRUVARUR,4366222204
"Sri Kaali Blood Bank, kumbakonam",10.9565076,79.3750218,blood_bank,Tamil Nadu,THANJAVUR,4352426037
"Government Head Quarters Hospital Blood Bank, kumbakonam",10.9692078,79.3857962,blood_bank,Tamil Nadu,THANJAVUR,4352425104
Sri Manakula Vinayagar Medical College Hospital Blood Bank,11.921586,79.6281968,blood_bank,Puducherry,Puducherry,04132643000; 04132643014; 04136533912
Karnataka Medical College Hospital Blood Bank,15.3615349,75.1307988,blood_bank,Karnataka,DHARWAD,802272908
Hubli Lions Blood Bank,15.3546226,75.1356617,blood_bank,Karnataka,DHARWAD,8362258080
Khaja Banda Nawaz Teaching and General Hospital Blood Bank,17.3264509,76.8337199,blood_bank,Karnataka,KALABURAGI,8472223458
M/s. Medicare Multispeciality Hospital Blood Bank,17.3372444,76.844198,blood_bank,Karnataka,KALABURAGI,8472262524
Health Care Blood Bank,17.3362689,76.8370311,blood_bank,Karnataka,KALABURAGI,8472261886
District Hospital Blood Bank - Gulbarga,17.3287272,76.8406051,blood_bank,Karnataka,KALABURAGI,84722240630
HKES Blood Bank Organisation,17.3284276,76.8443441,blood_bank,Karnataka,KALABURAGI,08472220307; 08472225085
M/s. Vaatsalya Life Hospitals Navajeeva Blood Bank,17.3286094,76.8480228,blood_bank,Karnataka,KALABURAGI,8472240066
Navodaya Medical College Hospital and Research Centre Blood Bank,16.185582,77.3673736,blood_bank,Karnataka,RAICHUR,08532223361(Extn.444)
Raichur Institute of Medical Sciences Teaching Hospital (RIMS) Blood Bank,16.2299095,77.3586403,blood_bank,Karnataka,RAICHUR,
HGM Hospital Blood Bank,16.1964198,76.6532837,blood_bank,Karnataka,RAICHUR,8532275049
Indian Red Cross Koppal District Branch Blood Bank,15.3500239,76.1645544,blood_bank,Karnataka,KOPPAL,8539225088
IMA Blood Bank,15.4361852,75.6377122,blood_bank,Karnataka,GADAG,8372253955
Gadag Institute of Medical Sciences & District Hospital Blood Bank,15.3787026,75.6019342,blood_bank,Karnataka,GADAG,8372297214
Red Cross Regional Blood Bank,30.9073211,75.8411859,blood_bank,Punjab,LUDHIANA,1612441257
Pandit General Hospital Blood Bank,14.6155587,74.829973,blood_bank,Karnataka,UTTARA KANNADA,8382223066
Shripad Hegde Kadave Institute of Medical Sciences Blood Bank,14.6322453,74.8485365,blood_bank,Karnataka,UTTARA KANNADA,8386221851
District Hospital Blood Bank Haveri,14.7911822,75.3963187,blood_bank,Karnataka,HAVERI,8375232222
"Odisha Red Cross Blood Bank, Jajpur",20.8495779,86.3289705,blood_bank,Odisha,JAJPUR,6728225177
"District Head Quarters Hospital Blood Bank, Kendrapara",20.5021306,86.4259806,blood_bank,Odisha,KENDRAPARA,6727233334
"Hi-Tech Medical College & Hospital Blood Bank, Bhubaneshwar",20.3006806,85.8772194,blood_bank,Odisha,KHORDHA,06743094253; 06742371217
Sum Hospital Blood Bank,20.2826049,85.7691586,blood_bank,Odisha,KHORDHA,06746098855;06742386281
Manipal Hospital Bhubaneswar Blood Bank,20.2601514,85.7780018,blood_bank,Odisha,KHORDHA,6746666600
"Odisha Red Cross Blood Bank, Capital Hospital",20.2603527,85.8226794,blood_bank,Odisha,KHORDHA,6742394985
"Apollo Hospital Blood Bank, Bhubaneswar",20.3057645,85.8318472,blood_bank,Odisha,KHORDHA,06747150454; 06746661016
Kalinga Hospital Limited Blood Bank,20.3137435,85.8184415,blood_bank,Odisha,KHORDHA,06742300570; Extn.322
Kalinga Institute of Medical Sciences (KIMS) Blood Bank,20.3533182,85.8144987,blood_bank,Odisha,KHORDHA,0674-2300570(Ext-322); 06742725472
"Central Red Cross Blood Bank, Cuttack",20.475237,85.8883452,blood_bank,Odisha,CUTTACK,6712302258
Shrirama Chandra Bhanj (SCB) Medical College Blood Bank,20.4729887,85.8912286,blood_bank,Odisha,CUTTACK,0671-2424202
Immaculate Heart of Mary Hospital's Blood Bank,9.703817,76.7207265,blood_bank,Kerala,Kottayam,+91-4722236158
Marian Medical Centre's Blood Bank,9.7064633,76.6626325,blood_bank,Kerala,Kottayam,+91-4822215519
Little Lourde Mission Hospital's Blood Bank,9.6834682,76.6122699,blood_bank,Kerala,Kottayam,+91-4822254156
St. Thomas Hospital's Blood Bank,9.4624821,76.5525533,blood_bank,Kerala,Kottayam,+91-4812721797
Mundakkayam Medical Trust Hospital's Blood Bank,9.5355215,76.9091383,blood_bank,Kerala,Idukki,+91-4869280356
Mary Queens Mission Hospital's Blood Bank,9.5581738,76.8138206,blood_bank,Kerala,Kottayam,+91-4828202460
Poyanil Hospital's Blood Bank,9.336734,76.7079914,blood_bank,Kerala,Pathanamthitta,+91 468 2310600
Fellowship Mission Hospital's Blood Bank,9.371364,76.655986,blood_bank,Kerala,Pathanamthitta,+91-4692664249; +91-4692664760
Sanjivani Multi Speciality Hospital's Blood Bank,9.2591698,76.5962666,blood_bank,Kerala,Alappuzha,+91-4792350030
V.S.M. Hospital's Blood Bank,9.2479226,76.521045,blood_bank,Kerala,Alappuzha,+91-4792304222
Thiruvalla Medical Mission Hospital's Blood Bank,9.3938948,76.5786874,blood_bank,Kerala,Pathanamthitta,+91-4692626096; +91-4692626000; +91-4692626262
Believers Church Medical College Hospital's Blood Bank,9.4168502,76.5752569,blood_bank,Kerala,Pathanamthitta,+91-4693023100
NIMS Hospital Blood Bank,8.4121116,77.0659348,blood_bank,Kerala,Thiruvananthapuram,+91-4713951111
Carithas Matha Hospital's Blood Bank,9.648578,76.549862,blood_bank,Kerala,Kottayam,+91-4812792500
H.G.M. Hospital's Blood Bank,9.7572988,76.4998109,blood_bank,Kerala,Kottayam,+91-4829283202
Century Hospital's Blood Bank,9.3048573,76.6354977,blood_bank,Kerala,Alappuzha,
M.U.M. Hospital's Blood Bank,9.8104805,76.5769077,blood_bank,Kerala,Kottayam,+91-4822242222
Devamatha Hospital's Blood Bank,9.866074,76.5951758,blood_bank,Kerala,Ernakulam,+91-4852252271
The Gujarat Cancer & Research Institute Blood Bank,23.0509351,72.6072747,blood_bank,Gujarat,AHMEDABAD,07922681451; 07922688061; 07922688062; 07922688000
Institute of Kidney Disease and Research Centre's Blood Bank,23.0499936,72.6017466,blood_bank,Gujarat,AHMEDABAD,07922687164; 07922687165; 07922687000; 07922685609
"Civil Hospital Blood Bank, Ahmedabad",23.0521851,72.6039473,blood_bank,Gujarat,AHMEDABAD,07922683949/50/51/52/53/54/55; 07922683721-31(Extn.1419)
"Indian Red Cross Society Blood Bank, Himmatnagar",23.597397,72.9587956,blood_bank,Gujarat,Sabarkantha,02772240789; 02772245110
Cross World Voluntary Blood Bank,23.0472552,72.5622377,blood_bank,Gujarat,AHMEDABAD,07926568004; 07926401959
"Gujarat Blood Bank, Naranpura",23.0553948,72.5601871,blood_bank,Gujarat,AHMEDABAD,7927413719
Sterling Hospital's Blood Bank,23.0488693,72.5313574,blood_bank,Gujarat,AHMEDABAD,7940011620
Prathama Blood Centre,23.0062053,72.5417885,blood_bank,Gujarat,AHMEDABAD,7926600101
Dr. Jivraj Mehta Smarak Health Foundation Blood Bank,23.0086532,72.5432986,blood_bank,Gujarat,AHMEDABAD,07922687164; 07922687143
V. S. Hospital Blood Bank,23.0193231,72.570869,blood_bank,Gujarat,AHMEDABAD,07926577621(Extn.341)
"Gujarat Blood Bank, Paldi",23.0165347,72.5663817,blood_bank,Gujarat,AHMEDABAD,7927413719
"Indian Red Cross Society Blood Bank, Ahmedabad",23.012315,72.5579515,blood_bank,Gujarat,AHMEDABAD,07926651833; 07926650855
Borivali Blood Bank (Doshi Memorial Charitable Trust),19.1997714,72.8460771,blood_bank,Maharashtra,MUMBAI,02228936203; 02228935219
Sai Seva Medical Foundation - Vaibhavlaxmi Blood Bank,16.6977667,74.2355606,blood_bank,Maharashtra,KOLHAPUR,02316454949; 02312664949
Sarla Blood Bank,19.3810049,72.8312632,blood_bank,Maharashtra,THANE,02502332684; 02502349950; 02503256565; 02502332425
Ashirwad Blood Bank,19.0172597,72.8482195,blood_bank,Maharashtra,MUMBAI,+91-22-2415-4826;+91-22-2415-4827
Sasoon Sarvopchar Hospital Blood Bank,18.526057,73.8716975,blood_bank,Maharashtra,PUNE,02026126868; 02024480431
Lions Club of Indore Blood Bank,22.7125595,75.8465838,blood_bank,Madhya Pradesh,INDORE,07312343122; 07312760222
ESIC Model Hospital cum ODC Blood Bank,19.1192195,72.8673363,blood_bank,Maharashtra,MUMBAI,2228321361
B.S.E.S M.G. Hospital Blood Bank,19.1194121,72.8450592,blood_bank,Maharashtra,MUMBAI,02266487576; 02266487577; 02266487578; 02226283557
Dr. R. N. Cooper General Hospital Blood Bank,19.1078504,72.8359866,blood_bank,Maharashtra,MUMBAI,02226242609; 02226247254; 02226247255; 02226247256
Kapoorben Vasanji Lathiya Blood Bank,19.0959939,72.8402942,blood_bank,Maharashtra,MUMBAI,02226119924; 02226182255; 02226267500
V. N. Desai Municipal General Hospital Blood Bank,19.0789269,72.8450595,blood_bank,Maharashtra,MUMBAI,02226182081;022357022;02226151506
Asian Heart Institute and Research Center,19.0654794,72.8608158,blood_bank,Maharashtra,MUMBAI,02266986666;02226508487
Rajawadi Blood Bank,19.0786258,72.901344,blood_bank,Maharashtra,MUMBAI,2221025611
Anviksha Blood Bank,19.0823394,72.9044782,blood_bank,Maharashtra,MUMBAI,02221026290; 02221025927
Sarvodaya Hospital Samarpan Blood Bank,19.0896306,72.9070558,blood_bank,Maharashtra,MUMBAI,02225102511; 02225100100
Matoshri Valbai Mulji Shah - Arpan Blood Bank,19.142609,72.9333776,blood_bank,Maharashtra,MUMBAI,02225951044; 02225941142
Fortis Hospital Blood Bank,19.1619605,72.942005,blood_bank,Maharashtra,MUMBAI,02267994370; 02243654374
M. T. Agarwal Municipal General Hospital Blood Bank,19.1753133,72.951213,blood_bank,Maharashtra,MUMBAI,02225640767; 02225605730
Lokmanya TSSIA Blood Bank Thane,19.1946901,72.9528531,blood_bank,Maharashtra,THANE,
Chhatrapati Shivaji Maharaj Hospital Blood Bank,19.1926965,72.9866758,blood_bank,Maharashtra,THANE,02225347784; 02225347785; 02225347786; 02225372777; 02225347791
Civil Hospital's Blood Bank,19.1984821,72.9777695,blood_bank,Maharashtra,Thane,02225472582; 02225471409; 02225471409
Blood Line Blood Bank,19.2007453,72.974974,blood_bank,Maharashtra,THANE,02225374000; 02225375000; 02225376000
Vaidhya Blood Bank,19.1878392,72.9673424,blood_bank,Maharashtra,THANE,02225380787; 02225411773
Arpan Blood Bank - Blood Component and Apheresis Centre Kolhapur,16.6989343,74.2311215,blood_bank,Maharashtra,KOLHAPUR,02312640588; 02312640599; 02316617208
Kai Wamanrao Oak Blood Bank,19.1900392,72.9715642,blood_bank,Maharashtra,THANE,02225385248; 02225392440
Navi Mumbai Municipal Corporation Blood Bank,19.0831987,72.9963478,blood_bank,Maharashtra,THANE,02227888750; 02227899906
M/s. Navi Mumbai Blood Bank,19.0433404,73.0663401,blood_bank,Maharashtra,RAIGAD,
ACTREC Blood Bank,19.0656506,73.0649011,blood_bank,Maharashtra,MUMBAI,02227405000; 02227405073
M.B. More Foundation Blood Bank,18.2359151,73.2816115,blood_bank,Maharashtra,RAIGAD,
Shushrusha Citizens Co-operative Hospital Blood Bank,19.0233474,72.8378816,blood_bank,Maharashtra,MUMBAI,02224469579; 02225288698
Sivagiri Sree Narayana Medical Mission's Blood Bank,8.7298474,76.7336164,blood_bank,Kerala,Thiruvananthapuram,+91-4702602249
Sri Shankara Cancer Hospital and Research Centre Blood Bank,12.9542601,77.5711745,blood_bank,Karnataka,BENGALURU URBAN,8026981101
KIMS Hospital Blood Bank,12.9566858,77.5742,blood_bank,Karnataka,BENGALURU URBAN,8026613225
Indian Medical Association Blood Bank,12.9599636,77.572863,blood_bank,Karnataka,RAICHUR,8532226608
Sri Vinayaka Charitable Trust Jeeva Voluntary Blood Bank,12.9616862,77.5713676,blood_bank,Karnataka,BENGALURU URBAN,8025990583
Victoria Hospital Blood Bank,12.9635486,77.573669,blood_bank,Karnataka,BENGALURU URBAN,8026700001
Saint Martha' Hospital Blood Bank,12.9706777,77.5859401,blood_bank,Karnataka,BENGALURU URBAN,8040128243
Swamy Vivekananda Voluntary Blood Bank,12.9675046,77.5897226,blood_bank,Karnataka,BENGALURU URBAN,8022224044
Mallya Hospital Blood Bank,12.9681502,77.5950569,blood_bank,Karnataka,BENGALURU URBAN,08022277979
Saint Philomena Blood Bank,12.96539,77.6105627,blood_bank,Karnataka,BENGALURU URBAN,8040164348
Hosmat Hospital Unit of Phisicare Services Private Limited Blood Bank,12.9690415,77.6133992,blood_bank,Karnataka,BENGALURU URBAN,8025593796
Command Hospital Blood Bank Air Force,12.9630637,77.6289171,blood_bank,Karnataka,BENGALURU URBAN,8025234632
St. John ' Medical College Blood Bank,12.9292434,77.6201463,blood_bank,Karnataka,BENGALURU URBAN,8022065045
"Fortis Hospital Private Limited Blood Bank, Bengaluru",12.8947975,77.598757,blood_bank,Karnataka,BENGALURU URBAN,8066214055
Apollo Hospitals (Imperial Cancer Hospital and Research Centre) Blood Bank,12.896344,77.5978813,blood_bank,Karnataka,BENGALURU URBAN,08026304050/51
Sanjeevini Trust Jayanagar Voluntary Blood Bank,12.9163171,77.5949228,blood_bank,Karnataka,BENGALURU URBAN,8026494748
Sri Jayadeva Institute of Cardiology Blood Bank,12.9180569,77.5991875,blood_bank,Karnataka,BENGALURU URBAN,8022977213
Sagar Hospital Blood Bank,12.9279951,77.5996596,blood_bank,Karnataka,BENGALURU URBAN,8026536712
Transfusion Medicine Centre Blood Bank,12.9405901,77.5988133,blood_bank,Karnataka,BENGALURU URBAN,08026995435; 08026995436; 08026995437
Kidwai Memorial Institute of Oncology Blood Bank,12.9375198,77.5985411,blood_bank,Karnataka,BENGALURU URBAN,8026094082
Sanjaya Gandhi Accident Hospital and Research Institute Blood Bank,12.9357448,77.5938244,blood_bank,Karnataka,BENGALURU URBAN,8026564516
Indira Gandhi Child Institute of Health Blood Bank,12.9372179,77.5919066,blood_bank,Karnataka,BENGALURU URBAN,8022443143
"Life Care Voluntary Blood Bank, Jayanagar",12.9283317,77.581666,blood_bank,Karnataka,BENGALURU URBAN,8022446923
"Sagar Hospital Blood Bank, Banashankari",12.9079236,77.5651087,blood_bank,Karnataka,BENGALURU URBAN,8042999177
Sree Gokulam Medical College and Research Foundation Blood Bank,8.6927903,76.9147199,blood_bank,Kerala,Thiruvananthapuram,+91-4723041234
Woman and Children Hospital's Blood Bank,9.4896674,76.3203384,blood_bank,Kerala,Alappuzha,+91-4772251151
Sacred Heart General Hospital's Blood Bank,9.6621212,76.3390911,blood_bank,Kerala,Alappuzha,+91-4782822337
K. V. M. Hospital's Blood Bank,9.6672165,76.3396355,blood_bank,Kerala,Alappuzha,+91-4772812228
Regional Blood Transfusion Centre,10.1056599,76.354841,blood_bank,Kerala,Ernakulam,+91-4842625101
Government Medical College and Hospital's Blood Bank,10.053352,76.3552111,blood_bank,Kerala,Ernakulam,+91-4842754813
Bharath Blood Bank,10.8265473,78.6837012,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,04312760995; 04312760226
Mahathma Gandhi Memorial Government Hospital Blood Bank,10.8118085,78.6776635,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,4312770047
KMC Speciality Hospitals Blood Bank ( Kavery Hospitals),10.8022289,78.6801432,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,04314077777; (Ex.2508)
Child Jesus Hospital Blood Bank,10.8051863,78.686661,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,04312415816; 04312410816
Government Hospital Blood Bank - Cuddalore,11.5154158,79.3172765,blood_bank,Tamil Nadu,CUDDALORE,+91 4143 231 766
Government Hospital Blood Bank - Ulundupettai,11.6926318,79.286065,blood_bank,Tamil Nadu,VILLUPURAM,4149222201
Government Villupuram Medical College and Hospital Blood Bank,11.9930877,79.5167872,blood_bank,Tamil Nadu,VILLUPURAM,4146232101
GN Blood Bank,11.9398719,79.487413,blood_bank,Tamil Nadu,VILLUPURAM,4146225545
Mahatma Gandhi Medical College and Research Institute,11.8120785,79.7783375,blood_bank,Puducherry,Puducherry,4132615449
Aarupadai Veedu Medical College Blood Bank,11.8308941,79.7822991,blood_bank,Puducherry,,04132611072;04132477316;04132615625
Sri Venkateshwara Medical College Hospital and Research Centre,11.9036191,79.7006929,blood_bank,Puducherry,Puducherry,04132644476; 04132260601
St. joseph's Hospital (Cluny) Blood Bank,11.9304733,79.8342065,blood_bank,Puducherry,Puducherry,413225571
Indhira Gandhi Goverment General Hospital Blood Bank,11.9317972,79.8328923,blood_bank,Puducherry,Puducherry,4132225366
Rajiv Gandhi Government Women and Child Hospital Blood Bank,11.937497,79.8071524,blood_bank,Puducherry,Puducherry,4132229355
JIPMER Blood Bank,11.9538312,79.7977314,blood_bank,Puducherry,Puducherry,04132297186;04132297187
Pondicherry Institute of Medical Sciences Blood Bank,12.046289,79.8550822,blood_bank,Puducherry,Puducherry,04132656271; 04132656272; 04132656700
St Joseph Hospital Blood Bank,12.2191914,79.6547949,blood_bank,Tamil Nadu,VILLUPURAM,4147226363
Government Hospital Blood Bank - Tindivanam,12.2412041,79.6516822,blood_bank,Tamil Nadu,VILLUPURAM,4147222250
ST Thomas Hospital Blood Bank and Leprosy Centre,12.4667449,79.3360157,blood_bank,Tamil Nadu,TIRUVANNAMALAI,4181252263
"Government Medical College Hospital Blood Bank, Tiruvannamalai",12.2737931,79.0785143,blood_bank,Tamil Nadu,TIRUVANNAMALAI,4175223585
"Mauli Blood Bank, Satara",17.6861277,74.0079953,blood_bank,Maharashtra,SATARA,02162222586; 02162222031
Kanaklata Civil Hospital Blood Bank,26.6288636,92.7969667,blood_bank,Assam,SONITPUR,003712-252999; 03712-220033
Surat Health Care Foundation Blood Bank,21.2074262,72.8272359,blood_bank,Gujarat,SURAT,02612401362; 02612400094
SMIMER Hospital Blood Bank,21.1975412,72.8447608,blood_bank,Gujarat,SURAT,02612368040; 02612368041; 02612368042; 02612368043; 02612368044(Extn.1728; 1729)
