name,lat,lng,type,state,district,phone
Hennur Police Station,13.0237703,77.6457711,police_station,,,
Kakdwip Police Station,21.8736519,88.186992,police_station,,,
Circle Police Inspector Office,16.7464612,77.1316305,police_station,,,
Check-post Sarchu,32.9354624,77.6164483,police_station,,,
Hutti Police Station,16.1946428,76.6555951,police_station,,,
Mahsana District Jail,23.6090155,72.3843978,police_station,,,
Alankar Police Chowki,18.4984329,73.8262153,police_station,,,
Police Station,32.2067616,76.3275935,police_station,,,
Senadatta Police Chowki,18.5052065,73.8446033,police_station,,,
Baba Haridas Nagar Police Station,28.6289362,76.9666822,police_station,,,
"Town Police Station, Gurumitkal",16.8653035,77.3892976,police_station,,,
Koothanallur Police Station,10.7161884,79.5172308,police_station,,,
Narayan Peth Police Chowki,18.5162004,73.8478649,police_station,,,
Krishnarajasagara Police Station,12.4069086,76.5728063,police_station,,,
Gokuldham Police Station,19.1755909,72.8676526,police_station,,,
Police Station,14.1641556,77.8121045,police_station,,,
Vijayapura Police Station,13.2944766,77.8026703,police_station,,,
SSP and FRO,34.1608812,77.5886652,police_station,,,
Malur Police Station,13.0026086,77.9385563,police_station,,,
Sampangi Rama Nagar Police Station,12.9632542,77.5920638,police_station,,,
Women's Police Station,12.2523481,79.4163223,police_station,,,
Police Station,12.2517837,79.4181292,police_station,,,
Reserve Police Camp,8.8818543,76.5968492,police_station,,,
SP Office,8.8805263,76.597389,police_station,,,
J6 Police Station,12.9874599,80.2559315,police_station,,,
Police Outpost Cavelossim,15.1772387,73.9471797,police_station,,,
Chowk Bazar Police Station (Furja),21.1983247,72.8194544,police_station,,,
Veeyapuram Police Station,9.3307394,76.4732625,police_station,,,
Piplod Police Chowki,21.1648314,72.7803298,police_station,,,
Police Choki Chanapora,34.0343154,74.8092932,police_station,,,
Police Station Kamla Nagar,23.2150398,77.3955631,police_station,,,
Police Station,30.8127537,75.274882,police_station,,,
City Police Station,30.8225247,75.1737033,police_station,,,
City Police Station,30.8099688,75.4766319,police_station,,,
Subroto Park Police Station,28.5942138,77.1651188,police_station,,,
Mailam Police Station,12.1281858,79.6195761,police_station,,,
Police Chowk,19.0738897,72.8294847,police_station,,,
Agartala West Police Station,23.8296782,91.2782665,police_station,,,
Agaçaim Police Station,15.4185348,73.9033691,police_station,,,
Udhava police station,20.0919375,73.0051913,police_station,,,
Police Madat Kendra,18.7433889,73.4833228,police_station,,,
Khadki Police Station,18.5571921,73.8454253,police_station,,Pune,
Police Station,28.6499571,77.1219621,police_station,,,
vanasthalipuram police station,17.3320109,78.5690104,police_station,,,
Police Station,17.2183599,80.3009055,police_station,,,
APSP- 2 Betallion,15.8263072,78.0219723,police_station,,,
Women Protecting Cell,17.9949169,79.5897464,police_station,,,
Madhapur Police Station,17.4393976,78.3958896,police_station,,,
Chaliyam Coastal Police Station,11.1617175,75.8073264,police_station,,,
Railway Chief Police Inspector,8.8856283,76.5929296,police_station,,,
Agartala West Women Police Station,23.8291741,91.278355,police_station,,,
"Police Station, Thirurangadi",11.0421918,75.9128448,police_station,,,
Police Station,28.6499319,77.2432349,police_station,,,
Police Station Feroke,11.1828848,75.837412,police_station,,,
Police Station Gandhi Circle,26.8840927,75.8129569,police_station,,,
Police Station,16.577461,82.0029545,police_station,,,
Amalapuram II Town Police Station,16.578069,82.0003142,police_station,,,
Kamalapura Police Station,15.30589,76.4737176,police_station,,,
Adoor SP Office,9.1586025,76.7306379,police_station,,,
Police chouki,20.1242827,72.9172372,police_station,,,
New Market Police Station,22.5627183,88.3541137,police_station,,,+913322177397
Konark Police Station,19.8888365,86.0921955,police_station,,Puri,
police station shaheed Gunj,34.0753929,74.8038859,police_station,,,
Humnabad Police Station,17.7720906,77.1235376,police_station,,,
Kalta Police Outpost,21.9669497,85.2185857,police_station,,,
II town police station,13.2111193,79.0938583,police_station,,,
Irinjalakuda Sub Jail,10.3472965,76.2171631,police_station,,,
Dharampur Police Station,30.8967748,77.0152592,police_station,,,
Sadar Solan Police Station,31.1025178,77.1748839,police_station,,,
"Sadar Police Station, Bilaspur",31.3477787,76.7620377,police_station,,,
"Ghumarwin Police Station, Bilaspur",31.4427631,76.7070334,police_station,,,
Dehra Police Station,31.8802695,76.2219271,police_station,,,
Nurpur Police Station,32.3018976,75.8804514,police_station,,,
Kakkur Police Station,11.3765153,75.8156431,police_station,,,
Bharari Police Station,31.5322293,76.6625431,police_station,,,
Nadun Police Station,31.7755337,76.3548237,police_station,,,
Jubbal Police Station,31.1081523,77.6611573,police_station,,,
Kasba Peth Police Chowki,18.5204757,73.8560378,police_station,,,
Paud Phata Police Chowki,18.5064508,73.8245986,police_station,,,
Vidyanagar Police Station,15.3646047,75.124614,police_station,,,
Police Aid Post,9.9866869,76.5778722,police_station,,,
City Police Station,25.3428267,74.6391854,police_station,,,
Lambagaon Police Station,31.8989042,76.5594777,police_station,,,
Sadar Solan Police Station,21.1617741,79.0714018,police_station,,,
District Armed Reserve Force,12.9443718,78.2492379,police_station,,,
Police station Aut,31.7436305,77.2083245,police_station,,,
Police Station Gagret,31.6787258,76.1186765,police_station,,,
Police Station Garget,31.6532543,76.0724821,police_station,,,
Office of Superintendent of Police- Nahan,30.5571761,77.297663,police_station,,,
Police Station Jawalamukhi,31.8689019,76.3207312,police_station,,,
Police Station Joginder Nagar,31.9895642,76.7921963,police_station,,,
Police Station Paonta Sahib,30.4358234,77.6205568,police_station,,,
Police Station New Shimla,31.0829673,77.1726206,police_station,,,
Police Station Theog,31.1237575,77.3556366,police_station,,,
Police Station  Bakloh,32.4666342,75.9246201,police_station,,,
Police Station Dalhousie,32.5366047,75.976231,police_station,,,
Police Station Bharmaur,32.4466109,76.5289393,police_station,,,
Police Station Haripur,32.0056237,76.1591737,police_station,,,
Police Station Kotla,32.2367645,76.0482725,police_station,,,
Police Station Nagrota Bagwan,32.1040995,76.3795282,police_station,,,
Police Station Banjar,31.6381398,77.3446836,police_station,,,
Police Station Rohru,31.2022739,77.7522267,police_station,,,
Police Station Kaza,32.2249779,78.0675231,police_station,,,
Police Station Nalagarh,31.0416445,76.7168012,police_station,,,
Police Station Dharamshala,32.2113893,76.3213856,police_station,,,
SP - Superintendent of Police Office,25.3509519,74.6316467,police_station,,,
police station,23.3660152,85.324564,police_station,,,
Renukoot Police Station,24.2160441,83.0355274,police_station,,,
Tilak Nagar Police Station,19.0652856,72.8959976,police_station,,,
VB Nagar Police Station,19.0717172,72.8842275,police_station,,,
Rural Police Station,16.6948312,76.8453847,police_station,,,
balugaon police station,19.7613779,85.2139182,police_station,,,
Swargate Police Station,18.5007921,73.8591594,police_station,,,
Police chowk,19.4559349,75.5774652,police_station,,,
"Mohan Nagar Police Station, Durg",21.1968534,81.2877296,police_station,,,
Chamakhandi Police Station,19.3406031,84.9341383,police_station,,,
Arsikere Rural Police Station,13.3125702,76.2568665,police_station,,,
Police Commissioner's Office,18.9462953,72.833307,police_station,,,
Dhundaleadi Police Stestion,20.0499492,72.918809,police_station,,,
Chitlapakam Police Station,12.9372924,80.1379265,police_station,,,
Police Station,20.7860667,85.5490916,police_station,,,
Police Station,20.9325581,85.5415127,police_station,,,
"Police Station, Tumusingha",20.8099593,85.4847572,police_station,,,
Police Control Room Nagpur City,21.1545937,79.0725174,police_station,,,
II Town Central Crime Station,16.9916278,81.7772132,police_station,,,
II Town Law And Order Police Station,16.9917549,81.7771515,police_station,,,
I Town Law And Order Police Station,17.0009146,81.77106,police_station,,,0883-2471033
I Town Central Crime Station,17.0009288,81.771046,police_station,,,
City Traffic Police Station & Circle Office,17.0057103,81.7788238,police_station,,,"0883-2442953, 2468050"
III Town Central Crime Station,17.0057577,81.7785657,police_station,,,0883-2468050
Prakasham Nagar Police Station,17.0070088,81.7879635,police_station,,,
Mahila Police Station,17.0090634,81.7696775,police_station,,,
III Town Law And Order Police Station,17.0091544,81.7697628,police_station,,,
Rakabganj Police Station,27.1701129,78.0120081,police_station,,,
police chauki,27.1809568,77.9971241,police_station,,,
police choki,27.1702945,77.9840132,police_station,,,
Police Res. Colony,20.6515347,85.5940985,police_station,,,
Jail,20.6486935,85.5927359,police_station,,,
police thana,27.1764358,77.7608517,police_station,,,
Police Chowki,27.1860952,78.0060909,police_station,,,
Police Chowki,27.1888197,77.9621058,police_station,,,
police thana,26.942729,77.8192744,police_station,,,
S-10 Police Station (Pallikaranai),12.9173825,80.1950805,police_station,,,
Alambagh Police Station,26.8262917,80.9095211,police_station,,,
Jharigaon police Station,19.7140931,82.3658805,police_station,,,
Alipiri Police Station,13.6483433,79.4252717,police_station,,,
Police Choki,27.1868116,78.0149181,police_station,,,
Ernakulam Rural DSP office,10.1000756,76.3574874,police_station,,,
Gittikhadan Police Station,21.173675,79.0609179,police_station,,,"+91-712-2580127, +91-712-2566757"
Ambazari Police Station,21.1485857,79.0553787,police_station,,,0712 256 1300
Police Station-Ajni,21.1233991,79.0854254,police_station,,,0712 264 6643
Perumalpuram C3 Police station,8.7040942,77.7319902,police_station,,,
Sudha Cross Police Station,15.1514669,76.900829,police_station,,,
Bellary Rural Police Station,15.1445623,76.9253149,police_station,,,
Police Station,15.2658167,76.3497236,police_station,,,
Police Wireless Headquarters,23.2268792,77.38671,police_station,,,
Police Station,19.2294953,72.8559481,police_station,,,
Chetpet,13.0706907,80.2421194,police_station,,,
Police Station,11.3976327,79.6911315,police_station,,,
RTO Office Mananthavady,11.749318,76.0174875,police_station,,,+91-4935-227972
Police Station,17.3349988,78.46836,police_station,,,
POLICE STATION,19.0537,72.9357,police_station,,,
trombay police station,19.0361453,72.9499458,police_station,,,
Tembhipada Police Chowki,19.1548902,72.9291114,police_station,,,
chembur police station,19.0639495,72.9008254,police_station,,,
Maharashtra Nagar Police Station,19.0502474,72.9378622,police_station,,,
Govandi Police station,19.0595211,72.9116651,police_station,,,
Lallubhai Police Station,19.0528478,72.9270997,police_station,,,
gaikwaad nagar police station,19.0603518,72.9104397,police_station,,,
Barharia Police Station,26.3165063,84.4561991,police_station,,,
javahar police station,19.8647078,75.3479046,police_station,,,
Ellisbridge Police Station,23.022886,72.5716416,police_station,,,
k.c.police s,19.8751499,75.3241758,police_station,,,
police colony,19.8749294,75.3237058,police_station,,,
POLICE GROUND,20.2649205,75.1327225,police_station,,,
Police Station,20.0340552,75.0336552,police_station,,,
Lahori Gate Police Station,28.6558358,77.2190161,police_station,,,
Sahibabad Police Station,28.678628,77.3712722,police_station,,,
Kotwali Police Station,28.6585978,77.2310844,police_station,,,
Jama Masjid Police Station,28.6524641,77.2337052,police_station,,,
Sardarnagar Police Station,23.0804289,72.620522,police_station,,,+917922864345
kalupur Police Station,23.0280667,72.5938493,police_station,Gujarat,,+917922167530
Rajendra Nagar Police Chowki,28.6778133,77.3578938,police_station,,,
Cycle Market Police Post,28.6559206,77.2347384,police_station,,,
Sonegao Police Station,21.0905381,79.0643585,police_station,,,"+91-712-2284110, +91-712-2566765"
Nandanvan Police Station,21.1304545,79.1221017,police_station,,,
Lakdapul Police Station,21.147774,79.1128324,police_station,,,
Ganeshpeth Police Station,21.1427057,79.1007956,police_station,,,
Police Station Dhantoli,21.1373887,79.0853548,police_station,,,
Police Station,21.144064,79.0835593,police_station,,,
Sitabuldi Police Station,21.1442992,79.0803378,police_station,,,
Golchha Marg Police Chowky,21.1632235,79.0766871,police_station,,,
Police Station Pachpaoli,21.164244,79.1027926,police_station,,,
Jaripatka Police Station,21.1886888,79.0918769,police_station,,,+91-712-2640404
Wadi Police Station,21.1473628,78.9914947,police_station,,,"+91-7104-220928, +91-7104-2566765"
RanaPratapnagar Police Station,21.1155372,79.0398337,police_station,,,"91-712-2222688, 2566826"
MIDC Police Station,21.1247647,79.011034,police_station,,,"+91-7104-237885, +91-7104-237935"
Yashodhara Nagar Police Station,21.1813328,79.1255862,police_station,,,"+91-712-2633575, +91-712-2633574"
Kalamana Police Station,21.1627994,79.1455904,police_station,,,"+91-712-2790021, +91-712-2790022"
Hudkeshwar Police Station,21.105796,79.1171854,police_station,,,"+91-712-2702306, +91-712-2702307"
WAGLE POLICE STATION,19.2031874,72.9550994,police_station,,,
Police Shelter,8.9560213,77.0703185,police_station,,,
City Police Station,12.9408782,75.7823016,police_station,,,
Police Station,20.9103757,70.3785534,police_station,,,
Police Station,20.739476,71.0059757,police_station,,,
Police Station Diu,20.7176346,70.9907716,police_station,,,
Police Station,23.2467343,69.6661334,police_station,,,
Police Station,23.2542578,69.6703411,police_station,,,
Manipal Police Station,13.3491906,74.7859734,police_station,,,
Karanj Police Station,23.0245097,72.5820394,police_station,,,
Police Station,27.0436104,88.2649887,police_station,,,
Jorabagan Police Station,22.5931156,88.356043,police_station,,,
Balesar Police Station,26.3971193,72.4901825,police_station,,,
